Offer_ID,Student_ID,Company_ID,Offer_Date,Package_LPA,Offer_Status,Final_Selected
OFF0415,STU0256,COM030,2026-04-10,9.01,Declined,No
OFF0416,STU0125,COM030,2026-04-10,8.49,Declined,No
OFF0417,STU0461,COM030,2026-04-10,8.43,Accepted,Yes
OFF0418,STU0423,COM030,2026-04-10,9.09,Declined,No
OFF0419,STU0248,COM030,2026-04-10,8.65,Accepted,Yes
OFF0420,STU0588,COM030,2026-04-10,9.08,Accepted,Yes
OFF0421,STU0062,COM030,2026-04-10,9.71,Declined,No
OFF0422,STU0649,COM030,2026-04-10,9.08,Declined,No
OFF0423,STU0377,COM030,2026-04-10,9.48,Declined,No
OFF0424,STU0501,COM030,2026-04-10,9.79,Accepted,Yes
OFF0425,STU0858,COM031,2026-04-28,8.63,Accepted,Yes
OFF0426,STU0023,COM031,2026-04-28,8.12,Declined,No
OFF0427,STU0220,COM031,2026-04-28,8.43,Declined,No
OFF0428,STU0688,COM031,2026-04-28,8.17,Declined,No
OFF0429,STU0714,COM031,2026-04-28,8.57,Declined,No
OFF0430,STU0443,COM031,2026-04-28,8.65,Declined,No
OFF0431,STU0062,COM031,2026-04-28,8.71,Declined,No
OFF0432,STU0034,COM031,2026-04-28,8.55,Declined,No
OFF0433,STU0654,COM031,2026-04-28,8.27,Declined,No
OFF0434,STU0253,COM031,2026-04-28,7.96,Declined,No
OFF0435,STU0507,COM031,2026-04-28,8.62,Declined,No
OFF0436,STU0816,COM031,2026-04-28,8.13,Declined,No
OFF0437,STU0482,COM031,2026-04-28,7.68,Declined,No
OFF0438,STU0136,COM031,2026-04-28,8.31,Declined,No
OFF0439,STU0705,COM031,2026-04-28,7.83,Accepted,Yes
OFF0440,STU0498,COM031,2026-04-28,8.26,Declined,No
OFF0441,STU0634,COM031,2026-04-28,8.67,Declined,No
OFF0442,STU0190,COM031,2026-04-28,7.81,Declined,No
OFF0443,STU0800,COM031,2026-04-28,7.5,Declined,No
OFF0444,STU0649,COM031,2026-04-28,8.21,Declined,No
OFF0445,STU0570,COM031,2026-04-28,7.57,Declined,No
OFF0446,STU0769,COM031,2026-04-28,8.05,Declined,No
OFF0447,STU0463,COM031,2026-04-28,8.04,Declined,No
OFF0448,STU0504,COM031,2026-04-28,7.62,Declined,No
OFF0449,STU0032,COM031,2026-04-28,7.98,Declined,No
OFF0450,STU0550,COM031,2026-04-28,8.71,Declined,No
OFF0451,STU0759,COM031,2026-04-28,7.94,Declined,No
OFF0452,STU0423,COM031,2026-04-28,7.99,Declined,No
OFF0453,STU0377,COM032,2026-04-08,7.22,Declined,No
OFF0454,STU0286,COM032,2026-04-08,6.71,Declined,No
OFF0455,STU0550,COM032,2026-04-08,7.26,Declined,No
OFF0456,STU0738,COM032,2026-04-08,6.54,Declined,No
OFF0457,STU0867,COM032,2026-04-08,7.35,Declined,No
OFF0458,STU0800,COM032,2026-04-08,6.57,Declined,No
OFF0459,STU0423,COM032,2026-04-08,7.19,Declined,No
OFF0460,STU0058,COM032,2026-04-08,7.16,Accepted,Yes
OFF0461,STU0816,COM032,2026-04-08,6.85,Declined,No
OFF0462,STU0443,COM032,2026-04-08,7.1,Declined,No
OFF0463,STU0875,COM032,2026-04-08,7.32,Accepted,Yes
OFF0464,STU0483,COM032,2026-04-08,7.3,Accepted,Yes
OFF0465,STU0360,COM032,2026-04-08,6.7,Declined,No
OFF0466,STU0416,COM032,2026-04-08,7.38,Declined,No
OFF0467,STU0271,COM032,2026-04-08,7.45,Declined,No
OFF0468,STU0634,COM032,2026-04-08,6.65,Declined,No
OFF0469,STU0034,COM032,2026-04-08,7.49,Declined,No
OFF0470,STU0041,COM032,2026-04-08,6.54,Declined,No
OFF0471,STU0570,COM032,2026-04-08,6.6,Declined,No
OFF0472,STU0584,COM032,2026-04-08,6.87,Declined,No
OFF0473,STU0858,COM032,2026-04-08,7.22,Declined,No
OFF0474,STU0032,COM032,2026-04-08,7.33,Accepted,Yes
OFF0475,STU0034,COM033,2026-04-28,9.72,Declined,No
OFF0476,STU0800,COM033,2026-04-28,9.71,Declined,No
OFF0477,STU0605,COM033,2026-04-28,9.45,Declined,No
OFF0478,STU0498,COM033,2026-04-28,9.31,Declined,No
OFF0479,STU0461,COM033,2026-04-28,10.34,Accepted,Yes
OFF0480,STU0507,COM033,2026-04-28,9.95,Accepted,Yes
OFF0481,STU0841,COM033,2026-04-28,9.46,Accepted,Yes
OFF0482,STU0423,COM033,2026-04-28,10.69,Declined,No
OFF0483,STU0780,COM033,2026-04-28,10.3,Accepted,Yes
OFF0484,STU0138,COM033,2026-04-28,9.88,Declined,No
OFF0485,STU0578,COM033,2026-04-28,10.86,Declined,No
OFF0486,STU0324,COM033,2026-04-28,10.8,Accepted,Yes
OFF0487,STU0550,COM033,2026-04-28,9.32,Declined,No
OFF0488,STU0858,COM033,2026-04-28,10.28,Declined,No
OFF0489,STU0618,COM033,2026-04-28,10.04,Accepted,Yes
OFF0490,STU0714,COM033,2026-04-28,10.61,Declined,No
OFF0491,STU0383,COM033,2026-04-28,10.87,Declined,No
OFF0492,STU0372,COM033,2026-04-28,9.75,Accepted,Yes
OFF0493,STU0577,COM033,2026-04-28,9.53,Accepted,Yes
OFF0494,STU0654,COM033,2026-04-28,10.21,Declined,No
OFF0495,STU0125,COM033,2026-04-28,10.07,Declined,No
OFF0496,STU0497,COM033,2026-04-28,9.99,Declined,No
OFF0497,STU0190,COM033,2026-04-28,9.57,Declined,No
OFF0498,STU0153,COM033,2026-04-28,9.31,Accepted,Yes
OFF0499,STU0352,COM033,2026-04-28,9.66,Accepted,Yes
OFF0500,STU0779,COM033,2026-04-28,9.97,Accepted,Yes
OFF0501,STU0477,COM033,2026-04-28,10.41,Accepted,Yes
OFF0502,STU0671,COM033,2026-04-28,10.45,Declined,No
OFF0503,STU0737,COM033,2026-04-28,9.37,Accepted,Yes
OFF0504,STU0052,COM033,2026-04-28,10.55,Declined,No
OFF0505,STU0463,COM033,2026-04-28,10.73,Accepted,Yes
OFF0506,STU0423,COM034,2025-07-09,7.66,Declined,No
OFF0507,STU0253,COM034,2025-07-09,8.06,Accepted,Yes
OFF0508,STU0605,COM034,2025-07-09,8.27,Declined,No
OFF0509,STU0501,COM034,2025-07-09,7.84,Declined,No
OFF0510,STU0477,COM034,2025-07-09,8.05,Declined,No
OFF0511,STU0800,COM034,2025-07-09,7.96,Declined,No
OFF0512,STU0386,COM034,2025-07-09,7.64,Accepted,Yes
OFF0513,STU0780,COM034,2025-07-09,8.21,Declined,No
OFF0514,STU0507,COM034,2025-07-09,7.64,Declined,No
OFF0515,STU0498,COM034,2025-07-09,8.32,Declined,No
OFF0516,STU0041,COM034,2025-07-09,7.53,Declined,No
OFF0517,STU0463,COM034,2025-07-09,7.48,Declined,No
OFF0518,STU0295,COM034,2025-07-09,7.97,Declined,No
OFF0519,STU0220,COM034,2025-07-09,7.66,Declined,No
OFF0520,STU0845,COM034,2025-07-09,7.75,Declined,No
OFF0521,STU0052,COM034,2025-07-09,7.72,Declined,No
OFF0522,STU0377,COM034,2025-07-09,7.86,Declined,No
OFF0523,STU0105,COM034,2025-07-09,7.73,Declined,No
OFF0524,STU0769,COM035,2025-11-20,8.29,Declined,No
OFF0525,STU0858,COM035,2025-11-20,8.07,Accepted,Yes
OFF0526,STU0324,COM035,2025-11-20,8.53,Declined,No
OFF0527,STU0220,COM035,2025-11-20,8.51,Accepted,Yes
OFF0528,STU0041,COM035,2025-11-20,7.8,Declined,No
OFF0529,STU0256,COM035,2025-11-20,7.93,Accepted,Yes
OFF0530,STU0780,COM035,2025-11-20,7.52,Declined,No
OFF0531,STU0670,COM035,2025-11-20,8.26,Declined,No
OFF0532,STU0705,COM035,2025-11-20,8.02,Declined,No
OFF0533,STU0545,COM035,2025-11-20,8.23,Declined,No
OFF0534,STU0671,COM035,2025-11-20,7.6,Accepted,Yes
OFF0535,STU0504,COM035,2025-11-20,7.52,Accepted,Yes
OFF0536,STU0506,COM035,2025-11-20,8.22,Accepted,Yes
OFF0537,STU0649,COM035,2025-11-20,7.77,Declined,No
OFF0538,STU0779,COM035,2025-11-20,8.65,Declined,No
OFF0539,STU0618,COM035,2025-11-20,7.5,Declined,No
OFF0540,STU0766,COM035,2025-11-20,7.56,Accepted,Yes
OFF0541,STU0480,COM035,2025-11-20,7.52,Accepted,Yes
OFF0542,STU0105,COM035,2025-11-20,7.94,Accepted,Yes
OFF0543,STU0425,COM035,2025-11-20,8.55,Declined,No
OFF0544,STU0124,COM035,2025-11-20,7.86,Declined,No
OFF0545,STU0881,COM035,2025-11-20,8.02,Declined,No
OFF0546,STU0014,COM035,2025-11-20,7.91,Accepted,Yes
OFF0547,STU0731,COM035,2025-11-20,8.57,Declined,No
OFF0548,STU0109,COM035,2025-11-20,8.47,Accepted,Yes
OFF0549,STU0045,COM035,2025-11-20,8.24,Accepted,Yes
OFF0550,STU0503,COM035,2025-11-20,8.55,Accepted,Yes
OFF0551,STU0714,COM035,2025-11-20,8.19,Accepted,Yes
OFF0552,STU0119,COM036,2025-08-08,9.64,Accepted,Yes
OFF0553,STU0793,COM036,2025-08-08,8.57,Accepted,Yes
OFF0554,STU0453,COM036,2025-08-08,8.72,Declined,No
OFF0555,STU0766,COM036,2025-08-08,9.05,Accepted,Yes
OFF0556,STU0634,COM036,2025-08-08,8.74,Declined,No
OFF0557,STU0779,COM036,2025-08-08,9.71,Declined,No
OFF0558,STU0829,COM036,2025-08-08,9.71,Accepted,Yes
OFF0559,STU0169,COM036,2025-08-08,9.66,Declined,No
OFF0560,STU0649,COM036,2025-08-08,8.95,Accepted,Yes
OFF0561,STU0295,COM036,2025-08-08,8.54,Declined,No
OFF0562,STU0588,COM036,2025-08-08,8.39,Accepted,Yes
OFF0563,STU0662,COM036,2025-08-08,8.75,Accepted,Yes
OFF0564,STU0480,COM036,2025-08-08,9.68,Declined,No
OFF0565,STU0841,COM036,2025-08-08,8.89,Accepted,Yes
OFF0566,STU0360,COM036,2025-08-08,8.65,Declined,No
OFF0567,STU0364,COM036,2025-08-08,9.08,Accepted,Yes
OFF0568,STU0570,COM036,2025-08-08,8.97,Declined,No
OFF0569,STU0232,COM036,2025-08-08,9.78,Declined,No
OFF0570,STU0587,COM036,2025-08-08,9.33,Accepted,Yes
OFF0571,STU0705,COM036,2025-08-08,8.9,Accepted,Yes
OFF0572,STU0136,COM036,2025-08-08,8.72,Declined,No
OFF0573,STU0670,COM036,2025-08-08,9.17,Declined,No
OFF0574,STU0756,COM036,2025-08-08,9.13,Accepted,Yes
OFF0575,STU0416,COM036,2025-08-08,8.75,Declined,No
OFF0576,STU0550,COM036,2025-08-08,9.18,Declined,No
OFF0577,STU0545,COM036,2025-08-08,9.13,Declined,No
OFF0578,STU0584,COM036,2025-08-08,9.18,Declined,No
OFF0579,STU0287,COM036,2025-08-08,8.43,Accepted,Yes
OFF0580,STU0890,COM036,2025-08-08,8.89,Accepted,Yes
OFF0581,STU0377,COM036,2025-08-08,8.67,Declined,No
OFF0582,STU0700,COM036,2025-08-08,9.61,Accepted,Yes
OFF0583,STU0759,COM036,2025-08-08,9.13,Accepted,Yes
OFF0584,STU0290,COM036,2025-08-08,9.03,Accepted,Yes
OFF0585,STU0894,COM036,2025-08-08,9.77,Declined,No
OFF0586,STU0197,COM036,2025-08-08,8.93,Declined,No
OFF0587,STU0669,COM036,2025-08-08,8.79,Declined,No
OFF0588,STU0101,COM036,2025-08-08,9.03,Accepted,Yes
OFF0589,STU0285,COM036,2025-08-08,8.41,Declined,No
OFF0590,STU0482,COM036,2025-08-08,8.82,Declined,No
OFF0591,STU0248,COM036,2025-08-08,9.35,Accepted,Yes
OFF0592,STU0640,COM036,2025-08-08,8.93,Accepted,Yes
OFF0593,STU0481,COM036,2025-08-08,9.5,Accepted,Yes
OFF0594,STU0807,COM036,2025-08-08,9.11,Accepted,Yes
OFF0595,STU0138,COM036,2025-08-08,9.28,Declined,No
OFF0596,STU0034,COM036,2025-08-08,9.3,Declined,No
OFF0597,STU0253,COM036,2025-08-08,9.71,Accepted,Yes
OFF0598,STU0351,COM037,2026-06-08,9.34,Declined,No
OFF0599,STU0387,COM037,2026-06-08,9.71,Declined,No
OFF0600,STU0867,COM037,2026-06-08,9.93,Declined,No
OFF0601,STU0376,COM037,2026-06-08,9.37,Accepted,Yes
OFF0602,STU0497,COM037,2026-06-08,9.95,Declined,No
OFF0603,STU0301,COM037,2026-06-08,9.66,Accepted,Yes
OFF0604,STU0253,COM037,2026-06-08,10.44,Declined,No
OFF0605,STU0649,COM037,2026-06-08,9.42,Accepted,Yes
OFF0606,STU0545,COM037,2026-06-08,9.62,Declined,No
OFF0607,STU0220,COM037,2026-06-08,10.05,Declined,No
OFF0608,STU0654,COM037,2026-06-08,10.88,Declined,No
OFF0609,STU0377,COM037,2026-06-08,10.57,Declined,No
OFF0610,STU0352,COM037,2026-06-08,10.41,Declined,No
OFF0611,STU0816,COM037,2026-06-08,10.81,Declined,No
OFF0612,STU0506,COM037,2026-06-08,9.4,Accepted,Yes
OFF0613,STU0041,COM037,2026-06-08,10.32,Declined,No
OFF0614,STU0550,COM037,2026-06-08,10.84,Accepted,Yes
OFF0615,STU0372,COM037,2026-06-08,9.74,Declined,No
OFF0616,STU0769,COM037,2026-06-08,9.59,Accepted,Yes
OFF0617,STU0501,COM037,2026-06-08,10.26,Declined,No
OFF0618,STU0688,COM037,2026-06-08,9.7,Declined,No
OFF0619,STU0383,COM037,2026-06-08,9.44,Declined,No
OFF0620,STU0124,COM037,2026-06-08,10.55,Accepted,Yes
OFF0621,STU0138,COM037,2026-06-08,9.47,Declined,No
OFF0622,STU0256,COM037,2026-06-08,10.5,Declined,No
OFF0623,STU0322,COM037,2026-06-08,9.53,Declined,No
OFF0624,STU0356,COM037,2026-06-08,10.03,Declined,No
OFF0625,STU0461,COM038,2026-01-18,9.38,Declined,No
OFF0626,STU0190,COM038,2026-01-18,8.64,Declined,No
OFF0627,STU0352,COM038,2026-01-18,9.1,Declined,No
OFF0628,STU0052,COM038,2026-01-18,9.01,Declined,No
OFF0629,STU0769,COM038,2026-01-18,9.26,Declined,No
OFF0630,STU0101,COM038,2026-01-18,8.82,Accepted,Yes
OFF0631,STU0670,COM038,2026-01-18,9.49,Declined,No
OFF0632,STU0197,COM038,2026-01-18,8.55,Declined,No
OFF0633,STU0571,COM038,2026-01-18,8.51,Accepted,Yes
OFF0634,STU0578,COM038,2026-01-18,9.58,Accepted,Yes
OFF0635,STU0497,COM038,2026-01-18,9.54,Declined,No
OFF0636,STU0759,COM038,2026-01-18,9.42,Declined,No
OFF0637,STU0322,COM038,2026-01-18,9.75,Accepted,Yes
OFF0638,STU0816,COM038,2026-01-18,9.19,Declined,No
OFF0639,STU0256,COM038,2026-01-18,9.3,Accepted,Yes
OFF0640,STU0845,COM038,2026-01-18,8.67,Declined,No
OFF0641,STU0423,COM038,2026-01-18,9.53,Declined,No
OFF0642,STU0124,COM038,2026-01-18,8.53,Declined,No
OFF0643,STU0032,COM038,2026-01-18,9.74,Declined,No
OFF0644,STU0023,COM038,2026-01-18,8.95,Declined,No
OFF0645,STU0105,COM038,2026-01-18,9.64,Declined,No
OFF0646,STU0625,COM038,2026-01-18,9.35,Declined,No
OFF0647,STU0286,COM038,2026-01-18,8.97,Declined,No
OFF0648,STU0386,COM038,2026-01-18,9.07,Declined,No
OFF0649,STU0605,COM038,2026-01-18,9.8,Accepted,Yes
OFF0650,STU0477,COM038,2026-01-18,9.21,Declined,No
OFF0651,STU0423,COM039,2025-10-24,8.28,Declined,No
OFF0652,STU0377,COM039,2025-10-24,8.13,Declined,No
OFF0653,STU0052,COM039,2025-10-24,8.47,Declined,No
OFF0654,STU0654,COM039,2025-10-24,8.38,Declined,No
OFF0655,STU0731,COM039,2025-10-24,8.11,Declined,No
OFF0656,STU0292,COM039,2025-10-24,8.24,Accepted,Yes
OFF0657,STU0738,COM039,2025-10-24,8.18,Accepted,Yes
OFF0658,STU0759,COM039,2025-10-24,8.42,Declined,No
OFF0659,STU0138,COM039,2025-10-24,7.72,Accepted,Yes
OFF0660,STU0634,COM039,2025-10-24,8.16,Declined,No
OFF0661,STU0463,COM039,2025-10-24,7.64,Declined,No
OFF0662,STU0419,COM039,2025-10-24,7.76,Accepted,Yes
OFF0663,STU0769,COM039,2025-10-24,8.69,Declined,No
OFF0664,STU0220,COM039,2025-10-24,7.95,Declined,No
OFF0665,STU0322,COM039,2025-10-24,7.63,Declined,No
OFF0666,STU0550,COM039,2025-10-24,8.14,Declined,No
OFF0667,STU0256,COM039,2025-10-24,8.07,Declined,No
OFF0668,STU0271,COM039,2025-10-24,7.47,Declined,No
OFF0669,STU0688,COM039,2025-10-24,7.64,Declined,No
OFF0670,STU0507,COM039,2025-10-24,8.06,Declined,No
OFF0671,STU0394,COM039,2025-10-24,8.71,Declined,No
OFF0672,STU0714,COM039,2025-10-24,7.7,Declined,No
OFF0673,STU0738,COM040,2026-01-21,9.73,Declined,No
OFF0674,STU0504,COM040,2026-01-21,8.5,Accepted,Yes
OFF0675,STU0220,COM040,2026-01-21,9.52,Declined,No
OFF0676,STU0034,COM040,2026-01-21,8.9,Declined,No
OFF0677,STU0463,COM040,2026-01-21,8.46,Declined,No
OFF0678,STU0101,COM040,2026-01-21,9.47,Declined,No
OFF0679,STU0731,COM040,2026-01-21,9.36,Declined,No
OFF0680,STU0769,COM040,2026-01-21,9.39,Declined,No
OFF0681,STU0376,COM040,2026-01-21,8.55,Accepted,Yes
OFF0682,STU0125,COM040,2026-01-21,9.74,Accepted,Yes
OFF0683,STU0136,COM040,2026-01-21,8.63,Declined,No
OFF0684,STU0190,COM040,2026-01-21,9.55,Accepted,Yes
OFF0685,STU0350,COM040,2026-01-21,8.71,Declined,No
OFF0686,STU0295,COM040,2026-01-21,9.3,Declined,No
OFF0687,STU0304,COM040,2026-01-21,8.64,Declined,No
OFF0688,STU0841,COM040,2026-01-21,9.22,Declined,No
OFF0689,STU0714,COM040,2026-01-21,9.78,Declined,No
OFF0690,STU0507,COM040,2026-01-21,9.54,Declined,No
OFF0691,STU0480,COM040,2026-01-21,8.78,Accepted,Yes
OFF0692,STU0032,COM040,2026-01-21,9.4,Declined,No
OFF0693,STU0105,COM040,2026-01-21,9.01,Declined,No
OFF0694,STU0271,COM040,2026-01-21,8.76,Declined,No
OFF0695,STU0654,COM040,2026-01-21,9.63,Declined,No
OFF0696,STU0377,COM040,2026-01-21,8.68,Declined,No
OFF0697,STU0570,COM040,2026-01-21,8.77,Accepted,Yes
OFF0698,STU0625,COM041,2026-02-26,8.49,Declined,No
OFF0699,STU0769,COM041,2026-02-26,9.46,Accepted,Yes
OFF0700,STU0618,COM041,2026-02-26,8.83,Declined,No
OFF0701,STU0766,COM041,2026-02-26,8.62,Declined,No
OFF0702,STU0654,COM041,2026-02-26,8.55,Declined,No
OFF0703,STU0700,COM041,2026-02-26,8.94,Declined,No
OFF0704,STU0780,COM041,2026-02-26,9.5,Declined,No
OFF0705,STU0324,COM041,2026-02-26,9.45,Declined,No
OFF0706,STU0738,COM041,2026-02-26,8.61,Declined,No
OFF0707,STU0497,COM041,2026-02-26,9.44,Declined,No
OFF0708,STU0461,COM041,2026-02-26,9.62,Declined,No
OFF0709,STU0319,COM041,2026-02-26,9.32,Accepted,Yes
OFF0710,STU0759,COM041,2026-02-26,8.88,Declined,No
OFF0711,STU0290,COM041,2026-02-26,9.37,Accepted,Yes
OFF0712,STU0383,COM041,2026-02-26,9.0,Declined,No
OFF0713,STU0197,COM041,2026-02-26,9.52,Declined,No
OFF0714,STU0125,COM041,2026-02-26,9.0,Declined,No
OFF0715,STU0545,COM041,2026-02-26,8.79,Declined,No
OFF0716,STU0394,COM041,2026-02-26,8.83,Declined,No
OFF0717,STU0124,COM041,2026-02-26,9.7,Accepted,Yes
OFF0718,STU0234,COM041,2026-02-26,8.38,Accepted,Yes
OFF0719,STU0276,COM041,2026-02-26,9.5,Declined,No
OFF0720,STU0669,COM041,2026-02-26,9.47,Declined,No
OFF0721,STU0145,COM041,2026-02-26,9.43,Declined,No
OFF0722,STU0477,COM041,2026-02-26,8.79,Declined,No
OFF0723,STU0387,COM041,2026-02-26,8.79,Declined,No
OFF0724,STU0400,COM041,2026-02-26,8.97,Accepted,Yes
OFF0725,STU0005,COM041,2026-02-26,9.56,Declined,No
OFF0726,STU0858,COM041,2026-02-26,8.51,Accepted,Yes
OFF0727,STU0779,COM041,2026-02-26,8.95,Accepted,Yes
OFF0728,STU0058,COM041,2026-02-26,8.62,Accepted,Yes
OFF0729,STU0285,COM041,2026-02-26,9.61,Declined,No
OFF0730,STU0587,COM041,2026-02-26,8.72,Declined,No
OFF0731,STU0271,COM041,2026-02-26,8.43,Declined,No
OFF0732,STU0360,COM041,2026-02-26,8.88,Declined,No
OFF0733,STU0756,COM041,2026-02-26,9.54,Declined,No
OFF0734,STU0176,COM041,2026-02-26,8.45,Declined,No
OFF0735,STU0803,COM041,2026-02-26,9.81,Accepted,Yes
OFF0736,STU0014,COM041,2026-02-26,9.68,Accepted,Yes
OFF0737,STU0498,COM041,2026-02-26,9.03,Accepted,Yes
OFF0738,STU0503,COM041,2026-02-26,8.99,Declined,No
OFF0739,STU0190,COM041,2026-02-26,8.93,Accepted,Yes
OFF0740,STU0482,COM041,2026-02-26,8.88,Declined,No
OFF0741,STU0386,COM041,2026-02-26,8.89,Declined,No
OFF0742,STU0846,COM041,2026-02-26,8.49,Accepted,Yes
OFF0743,STU0776,COM041,2026-02-26,9.11,Accepted,Yes
OFF0744,STU0705,COM041,2026-02-26,8.87,Declined,No
OFF0745,STU0292,COM042,2025-10-08,8.7,Declined,No
OFF0746,STU0364,COM042,2025-10-08,8.18,Declined,No
OFF0747,STU0800,COM042,2025-10-08,8.51,Declined,No
OFF0748,STU0041,COM042,2025-10-08,7.79,Declined,No
OFF0749,STU0416,COM042,2025-10-08,8.0,Declined,No
OFF0750,STU0014,COM042,2025-10-08,8.1,Declined,No
OFF0751,STU0301,COM042,2025-10-08,8.18,Declined,No
OFF0752,STU0671,COM042,2025-10-08,7.61,Declined,No
OFF0753,STU0248,COM042,2025-10-08,8.64,Declined,No
OFF0754,STU0816,COM042,2025-10-08,8.26,Accepted,Yes
OFF0755,STU0376,COM042,2025-10-08,7.51,Declined,No
OFF0756,STU0550,COM042,2025-10-08,8.08,Declined,No
OFF0757,STU0483,COM042,2025-10-08,7.93,Accepted,Yes
OFF0758,STU0845,COM042,2025-10-08,8.64,Accepted,Yes
OFF0759,STU0584,COM042,2025-10-08,8.17,Declined,No
OFF0760,STU0351,COM042,2025-10-08,7.96,Declined,No
OFF0761,STU0271,COM042,2025-10-08,8.37,Accepted,Yes
OFF0762,STU0618,COM042,2025-10-08,8.72,Declined,No
OFF0763,STU0324,COM042,2025-10-08,7.86,Declined,No
OFF0764,STU0350,COM042,2025-10-08,8.15,Declined,No
OFF0765,STU0654,COM042,2025-10-08,7.79,Declined,No
OFF0766,STU0034,COM042,2025-10-08,8.2,Declined,No
OFF0767,STU0295,COM042,2025-10-08,8.65,Declined,No
OFF0768,STU0762,COM042,2025-10-08,7.89,Declined,No
OFF0769,STU0032,COM043,2026-03-31,10.55,Declined,No
OFF0770,STU0034,COM043,2026-03-31,10.27,Declined,No
OFF0771,STU0867,COM043,2026-03-31,9.56,Declined,No
OFF0772,STU0271,COM043,2026-03-31,10.65,Declined,No
OFF0773,STU0507,COM043,2026-03-31,9.32,Declined,No
OFF0774,STU0109,COM043,2026-03-31,9.69,Declined,No
OFF0775,STU0779,COM043,2026-03-31,9.46,Declined,No
OFF0776,STU0654,COM043,2026-03-31,9.81,Declined,No
OFF0777,STU0394,COM043,2026-03-31,10.05,Declined,No
OFF0778,STU0506,COM043,2026-03-31,9.68,Declined,No
OFF0779,STU0807,COM043,2026-03-31,9.52,Declined,No
OFF0780,STU0881,COM043,2026-03-31,10.73,Declined,No
OFF0781,STU0714,COM043,2026-03-31,10.26,Accepted,Yes
OFF0782,STU0416,COM043,2026-03-31,9.92,Declined,No
OFF0783,STU0360,COM043,2026-03-31,10.34,Accepted,Yes
OFF0784,STU0364,COM043,2026-03-31,10.07,Declined,No
OFF0785,STU0759,COM043,2026-03-31,10.04,Accepted,Yes
OFF0786,STU0756,COM043,2026-03-31,9.62,Declined,No
OFF0787,STU0377,COM043,2026-03-31,9.52,Accepted,Yes
OFF0788,STU0101,COM043,2026-03-31,9.82,Declined,No
OFF0789,STU0501,COM043,2026-03-31,9.34,Declined,No
OFF0790,STU0498,COM043,2026-03-31,10.69,Accepted,Yes
OFF0791,STU0463,COM044,2026-02-21,11.04,Accepted,Yes
OFF0792,STU0550,COM044,2026-02-21,10.63,Accepted,Yes
OFF0793,STU0364,COM044,2026-02-21,10.92,Declined,No
OFF0794,STU0483,COM044,2026-02-21,11.93,Declined,No
OFF0795,STU0625,COM044,2026-02-21,10.56,Declined,No
OFF0796,STU0731,COM044,2026-02-21,10.61,Declined,No
OFF0797,STU0497,COM044,2026-02-21,10.72,Declined,No
OFF0798,STU0570,COM044,2026-02-21,10.57,Declined,No
OFF0799,STU0101,COM044,2026-02-21,10.63,Declined,No
OFF0800,STU0506,COM044,2026-02-21,11.86,Declined,No
OFF0801,STU0220,COM044,2026-02-21,10.97,Declined,No
OFF0802,STU0123,COM044,2026-02-21,11.07,Accepted,Yes
OFF0803,STU0292,COM044,2026-02-21,11.88,Declined,No
OFF0804,STU0759,COM044,2026-02-21,11.19,Declined,No
OFF0805,STU0351,COM044,2026-02-21,10.56,Accepted,Yes
OFF0806,STU0322,COM044,2026-02-21,11.57,Accepted,Yes
OFF0807,STU0762,COM044,2026-02-21,10.5,Declined,No
OFF0808,STU0062,COM044,2026-02-21,11.22,Declined,No
OFF0809,STU0045,COM044,2026-02-21,11.2,Declined,No
OFF0810,STU0738,COM044,2026-02-21,11.09,Accepted,Yes
OFF0811,STU0301,COM044,2026-02-21,11.76,Declined,No
OFF0812,STU0807,COM044,2026-02-21,11.0,Declined,No
OFF0813,STU0287,COM044,2026-02-21,10.83,Accepted,Yes
OFF0814,STU0780,COM044,2026-02-21,11.2,Declined,No
OFF0815,STU0105,COM044,2026-02-21,10.76,Declined,No
OFF0816,STU0253,COM044,2026-02-21,11.45,Accepted,Yes
OFF0817,STU0041,COM044,2026-02-21,10.47,Accepted,Yes
OFF0818,STU0286,COM044,2026-02-21,10.7,Declined,No
OFF0819,STU0587,COM044,2026-02-21,10.45,Declined,No
OFF0820,STU0688,COM044,2026-02-21,11.41,Declined,No
OFF0821,STU0588,COM044,2026-02-21,10.39,Declined,No
OFF0822,STU0845,COM044,2026-02-21,10.55,Accepted,Yes
OFF0823,STU0497,COM045,2026-03-24,12.61,Declined,No
OFF0824,STU0041,COM045,2026-03-24,13.03,Accepted,Yes
OFF0825,STU0101,COM045,2026-03-24,12.96,Declined,No
OFF0826,STU0190,COM045,2026-03-24,11.64,Accepted,Yes
OFF0827,STU0075,COM045,2026-03-24,11.8,Accepted,Yes
OFF0828,STU0416,COM045,2026-03-24,12.47,Declined,No
OFF0829,STU0292,COM045,2026-03-24,12.69,Declined,No
OFF0830,STU0669,COM045,2026-03-24,12.86,Declined,No
OFF0831,STU0507,COM045,2026-03-24,13.05,Declined,No
OFF0832,STU0295,COM045,2026-03-24,12.97,Declined,No
OFF0833,STU0550,COM045,2026-03-24,12.73,Declined,No
OFF0834,STU0109,COM045,2026-03-24,12.6,Accepted,Yes
OFF0835,STU0570,COM045,2026-03-24,11.92,Declined,No
OFF0836,STU0062,COM045,2026-03-24,11.27,Declined,No
OFF0837,STU0738,COM045,2026-03-24,11.57,Declined,No
OFF0838,STU0350,COM045,2026-03-24,11.22,Declined,No
